GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US06390,6390,ZCTA5 06390,307,121
8600000US10001,10001,ZCTA5 10001,20579,1027
8600000US10002,10002,ZCTA5 10002,80323,2259
8600000US10003,10003,ZCTA5 10003,56614,2161
8600000US10004,10004,ZCTA5 10004,2780,511
8600000US10005,10005,ZCTA5 10005,5724,627
8600000US10006,10006,ZCTA5 10006,2696,417
8600000US10007,10007,ZCTA5 10007,6188,563
8600000US10009,10009,ZCTA5 10009,62397,1899
8600000US10010,10010,ZCTA5 10010,29396,1574
8600000US10011,10011,ZCTA5 10011,51853,1605
8600000US10012,10012,ZCTA5 10012,24703,1490
8600000US10013,10013,ZCTA5 10013,26090,1531
8600000US10014,10014,ZCTA5 10014,30893,1330
8600000US10016,10016,ZCTA5 10016,52624,1912
8600000US10017,10017,ZCTA5 10017,16137,1027
8600000US10018,10018,ZCTA5 10018,6147,653
8600000US10019,10019,ZCTA5 10019,40351,1519
8600000US10020,10020,ZCTA5 10020,0,12
8600000US10021,10021,ZCTA5 10021,42646,2215
8600000US10022,10022,ZCTA5 10022,29317,1259
8600000US10023,10023,ZCTA5 10023,60447,2385
8600000US10024,10024,ZCTA5 10024,58991,1935
8600000US10025,10025,ZCTA5 10025,96449,2603
8600000US10026,10026,ZCTA5 10026,36797,1704
8600000US10027,10027,ZCTA5 10027,61018,1989
8600000US10028,10028,ZCTA5 10028,45799,1816
8600000US10029,10029,ZCTA5 10029,79031,2425
8600000US10030,10030,ZCTA5 10030,29364,1868
8600000US10031,10031,ZCTA5 10031,59708,2054
8600000US10032,10032,ZCTA5 10032,61650,2448
8600000US10033,10033,ZCTA5 10033,57073,2062
8600000US10034,10034,ZCTA5 10034,41200,1827
8600000US10035,10035,ZCTA5 10035,34709,1677
8600000US10036,10036,ZCTA5 10036,22413,1060
8600000US10037,10037,ZCTA5 10037,17099,1037
8600000US10038,10038,ZCTA5 10038,20042,1052
8600000US10039,10039,ZCTA5 10039,25372,1264
8600000US10040,10040,ZCTA5 10040,43650,1831
8600000US10044,10044,ZCTA5 10044,12311,832
8600000US10065,10065,ZCTA5 10065,32807,1531
8600000US10069,10069,ZCTA5 10069,5359,965
8600000US10075,10075,ZCTA5 10075,24148,1649
8600000US10103,10103,ZCTA5 10103,0,12
8600000US10110,10110,ZCTA5 10110,3,3
8600000US10111,10111,ZCTA5 10111,0,12
8600000US10112,10112,ZCTA5 10112,0,12
8600000US10115,10115,ZCTA5 10115,0,12
8600000US10119,10119,ZCTA5 10119,0,12
8600000US10128,10128,ZCTA5 10128,59443,1909
8600000US10152,10152,ZCTA5 10152,0,12
8600000US10153,10153,ZCTA5 10153,0,12
8600000US10154,10154,ZCTA5 10154,0,12
8600000US10162,10162,ZCTA5 10162,1590,580
8600000US10165,10165,ZCTA5 10165,0,12
8600000US10167,10167,ZCTA5 10167,0,12
8600000US10168,10168,ZCTA5 10168,0,12
8600000US10169,10169,ZCTA5 10169,0,12
8600000US10170,10170,ZCTA5 10170,0,12
8600000US10171,10171,ZCTA5 10171,0,12
8600000US10172,10172,ZCTA5 10172,0,12
8600000US10173,10173,ZCTA5 10173,0,12
8600000US10174,10174,ZCTA5 10174,0,12
8600000US10177,10177,ZCTA5 10177,0,12
8600000US10199,10199,ZCTA5 10199,0,12
8600000US10271,10271,ZCTA5 10271,0,12
8600000US10278,10278,ZCTA5 10278,0,12
8600000US10279,10279,ZCTA5 10279,0,12
8600000US10280,10280,ZCTA5 10280,7610,948
8600000US10282,10282,ZCTA5 10282,5507,916
8600000US10301,10301,ZCTA5 10301,38851,1683
8600000US10302,10302,ZCTA5 10302,17090,1126
8600000US10303,10303,ZCTA5 10303,24933,1350
8600000US10304,10304,ZCTA5 10304,41845,1853
8600000US10305,10305,ZCTA5 10305,41309,1554
8600000US10306,10306,ZCTA5 10306,55692,1651
8600000US10307,10307,ZCTA5 10307,14418,739
8600000US10308,10308,ZCTA5 10308,28782,1453
8600000US10309,10309,ZCTA5 10309,31943,1253
8600000US10310,10310,ZCTA5 10310,24454,1109
8600000US10311,10311,ZCTA5 10311,0,12
8600000US10312,10312,ZCTA5 10312,61136,1603
8600000US10314,10314,ZCTA5 10314,87921,2153
8600000US10451,10451,ZCTA5 10451,45931,1604
8600000US10452,10452,ZCTA5 10452,74520,1951
8600000US10453,10453,ZCTA5 10453,79143,2138
8600000US10454,10454,ZCTA5 10454,37850,1333
8600000US10455,10455,ZCTA5 10455,38114,1761
8600000US10456,10456,ZCTA5 10456,87796,2600
8600000US10457,10457,ZCTA5 10457,69411,2271
8600000US10458,10458,ZCTA5 10458,74911,2288
8600000US10459,10459,ZCTA5 10459,47000,1773
8600000US10460,10460,ZCTA5 10460,56011,1942
8600000US10461,10461,ZCTA5 10461,51599,1915
8600000US10462,10462,ZCTA5 10462,75709,1908
8600000US10463,10463,ZCTA5 10463,69371,1853
8600000US10464,10464,ZCTA5 10464,3974,445
8600000US10465,10465,ZCTA5 10465,43897,1727
8600000US10466,10466,ZCTA5 10466,71631,2260
8600000US10467,10467,ZCTA5 10467,96319,2620
8600000US10468,10468,ZCTA5 10468,73205,1884
8600000US10469,10469,ZCTA5 10469,71580,2648
8600000US10470,10470,ZCTA5 10470,15647,1070
8600000US10471,10471,ZCTA5 10471,21792,1035
8600000US10472,10472,ZCTA5 10472,67915,2296
8600000US10473,10473,ZCTA5 10473,58403,2453
8600000US10474,10474,ZCTA5 10474,12723,819
8600000US10475,10475,ZCTA5 10475,41625,1860
8600000US10501,10501,ZCTA5 10501,1207,270
8600000US10502,10502,ZCTA5 10502,5361,240
8600000US10503,10503,ZCTA5 10503,263,120
8600000US10504,10504,ZCTA5 10504,8215,345
8600000US10505,10505,ZCTA5 10505,694,232
8600000US10506,10506,ZCTA5 10506,5158,462
8600000US10507,10507,ZCTA5 10507,7006,621
8600000US10509,10509,ZCTA5 10509,20148,679
8600000US10510,10510,ZCTA5 10510,10671,490
8600000US10511,10511,ZCTA5 10511,2354,192
8600000US10512,10512,ZCTA5 10512,24960,816
8600000US10514,10514,ZCTA5 10514,12604,576
8600000US10516,10516,ZCTA5 10516,5205,353
8600000US10517,10517,ZCTA5 10517,679,258
8600000US10518,10518,ZCTA5 10518,1561,340
8600000US10519,10519,ZCTA5 10519,126,121
8600000US10520,10520,ZCTA5 10520,13159,473
8600000US10522,10522,ZCTA5 10522,10889,24
8600000US10523,10523,ZCTA5 10523,7789,554
8600000US10524,10524,ZCTA5 10524,4482,350
8600000US10526,10526,ZCTA5 10526,1738,237
8600000US10527,10527,ZCTA5 10527,1221,267
8600000US10528,10528,ZCTA5 10528,13209,592
8600000US10530,10530,ZCTA5 10530,11947,641
8600000US10532,10532,ZCTA5 10532,5071,455
8600000US10533,10533,ZCTA5 10533,7406,263
8600000US10535,10535,ZCTA5 10535,800,434
8600000US10536,10536,ZCTA5 10536,10840,780
8600000US10537,10537,ZCTA5 10537,2239,452
8600000US10538,10538,ZCTA5 10538,16699,518
8600000US10541,10541,ZCTA5 10541,26647,759
8600000US10543,10543,ZCTA5 10543,20040,444
8600000US10545,10545,ZCTA5 10545,114,62
8600000US10546,10546,ZCTA5 10546,1275,334
8600000US10547,10547,ZCTA5 10547,7937,802
8600000US10548,10548,ZCTA5 10548,2910,345
8600000US10549,10549,ZCTA5 10549,15560,500
8600000US10550,10550,ZCTA5 10550,36938,1140
8600000US10552,10552,ZCTA5 10552,20259,889
8600000US10553,10553,ZCTA5 10553,10141,795
8600000US10560,10560,ZCTA5 10560,4812,183
8600000US10562,10562,ZCTA5 10562,31239,487
8600000US10566,10566,ZCTA5 10566,23568,40
8600000US10567,10567,ZCTA5 10567,20083,682
8600000US10570,10570,ZCTA5 10570,12623,629
8600000US10573,10573,ZCTA5 10573,38237,88
8600000US10576,10576,ZCTA5 10576,4996,302
8600000US10577,10577,ZCTA5 10577,5391,531
8600000US10578,10578,ZCTA5 10578,665,340
8600000US10579,10579,ZCTA5 10579,9071,477
8600000US10580,10580,ZCTA5 10580,17342,277
8600000US10583,10583,ZCTA5 10583,39210,915
8600000US10588,10588,ZCTA5 10588,2090,436
8600000US10589,10589,ZCTA5 10589,8403,400
8600000US10590,10590,ZCTA5 10590,6632,493
8600000US10591,10591,ZCTA5 10591,22722,474
8600000US10594,10594,ZCTA5 10594,5114,442
8600000US10595,10595,ZCTA5 10595,8016,527
8600000US10596,10596,ZCTA5 10596,1152,299
8600000US10597,10597,ZCTA5 10597,1138,399
8600000US10598,10598,ZCTA5 10598,28624,790
8600000US10601,10601,ZCTA5 10601,10113,563
8600000US10603,10603,ZCTA5 10603,17914,1037
8600000US10604,10604,ZCTA5 10604,11607,837
8600000US10605,10605,ZCTA5 10605,18368,876
8600000US10606,10606,ZCTA5 10606,16410,1062
8600000US10607,10607,ZCTA5 10607,6854,819
8600000US10701,10701,ZCTA5 10701,62396,1430
8600000US10703,10703,ZCTA5 10703,20261,1206
8600000US10704,10704,ZCTA5 10704,30432,1008
8600000US10705,10705,ZCTA5 10705,38654,1505
8600000US10706,10706,ZCTA5 10706,8549,173
8600000US10707,10707,ZCTA5 10707,10461,496
8600000US10708,10708,ZCTA5 10708,21464,789
8600000US10709,10709,ZCTA5 10709,9605,424
8600000US10710,10710,ZCTA5 10710,25811,982
8600000US10801,10801,ZCTA5 10801,40674,1069
8600000US10803,10803,ZCTA5 10803,12470,171
8600000US10804,10804,ZCTA5 10804,15069,769
8600000US10805,10805,ZCTA5 10805,17758,789
8600000US10901,10901,ZCTA5 10901,23337,899
8600000US10910,10910,ZCTA5 10910,0,12
8600000US10911,10911,ZCTA5 10911,0,12
8600000US10913,10913,ZCTA5 10913,5277,487
8600000US10914,10914,ZCTA5 10914,310,246
8600000US10915,10915,ZCTA5 10915,158,113
8600000US10916,10916,ZCTA5 10916,4468,342
8600000US10917,10917,ZCTA5 10917,1790,330
8600000US10918,10918,ZCTA5 10918,11766,719
8600000US10919,10919,ZCTA5 10919,1312,435
8600000US10920,10920,ZCTA5 10920,8648,477
8600000US10921,10921,ZCTA5 10921,4094,317
8600000US10922,10922,ZCTA5 10922,1165,241
8600000US10923,10923,ZCTA5 10923,8736,732
8600000US10924,10924,ZCTA5 10924,12913,438
8600000US10925,10925,ZCTA5 10925,4302,316
8600000US10926,10926,ZCTA5 10926,2958,476
8600000US10927,10927,ZCTA5 10927,11843,34
8600000US10928,10928,ZCTA5 10928,4035,96
8600000US10930,10930,ZCTA5 10930,9029,429
8600000US10931,10931,ZCTA5 10931,988,153
8600000US10932,10932,ZCTA5 10932,142,119
8600000US10933,10933,ZCTA5 10933,553,324
8600000US10940,10940,ZCTA5 10940,48209,1020
8600000US10941,10941,ZCTA5 10941,14006,757
8600000US10950,10950,ZCTA5 10950,47742,877
8600000US10952,10952,ZCTA5 10952,39271,1296
8600000US10953,10953,ZCTA5 10953,133,84
8600000US10954,10954,ZCTA5 10954,22908,1088
8600000US10956,10956,ZCTA5 10956,31426,892
8600000US10958,10958,ZCTA5 10958,3187,592
8600000US10960,10960,ZCTA5 10960,15545,455
8600000US10962,10962,ZCTA5 10962,5995,713
8600000US10963,10963,ZCTA5 10963,3889,462
8600000US10964,10964,ZCTA5 10964,1598,336
8600000US10965,10965,ZCTA5 10965,14799,650
8600000US10968,10968,ZCTA5 10968,2194,208
8600000US10969,10969,ZCTA5 10969,1534,511
8600000US10970,10970,ZCTA5 10970,9164,763
8600000US10973,10973,ZCTA5 10973,2462,547
8600000US10974,10974,ZCTA5 10974,3141,64
8600000US10975,10975,ZCTA5 10975,305,110
8600000US10976,10976,ZCTA5 10976,2179,412
8600000US10977,10977,ZCTA5 10977,59133,1321
8600000US10979,10979,ZCTA5 10979,137,114
8600000US10980,10980,ZCTA5 10980,13620,329
8600000US10983,10983,ZCTA5 10983,5522,465
8600000US10984,10984,ZCTA5 10984,3485,388
8600000US10985,10985,ZCTA5 10985,90,92
8600000US10986,10986,ZCTA5 10986,1923,296
8600000US10987,10987,ZCTA5 10987,3320,113
8600000US10988,10988,ZCTA5 10988,983,341
8600000US10989,10989,ZCTA5 10989,9757,590
8600000US10990,10990,ZCTA5 10990,20526,651
8600000US10992,10992,ZCTA5 10992,9716,589
8600000US10993,10993,ZCTA5 10993,4559,481
8600000US10994,10994,ZCTA5 10994,6963,591
8600000US10996,10996,ZCTA5 10996,7286,242
8600000US10998,10998,ZCTA5 10998,2818,366
8600000US11001,11001,ZCTA5 11001,27104,815
8600000US11003,11003,ZCTA5 11003,44016,1811
8600000US11004,11004,ZCTA5 11004,14178,1098
8600000US11005,11005,ZCTA5 11005,1963,180
8600000US11010,11010,ZCTA5 11010,23800,826
8600000US11020,11020,ZCTA5 11020,6139,890
8600000US11021,11021,ZCTA5 11021,17449,496
8600000US11023,11023,ZCTA5 11023,9400,564
8600000US11024,11024,ZCTA5 11024,7784,426
8600000US11030,11030,ZCTA5 11030,17854,595
8600000US11040,11040,ZCTA5 11040,40005,967
8600000US11042,11042,ZCTA5 11042,541,226
8600000US11050,11050,ZCTA5 11050,30397,830
8600000US11096,11096,ZCTA5 11096,8091,790
8600000US11101,11101,ZCTA5 11101,24405,1413
8600000US11102,11102,ZCTA5 11102,33742,1306
8600000US11103,11103,ZCTA5 11103,36724,1143
8600000US11104,11104,ZCTA5 11104,26321,1314
8600000US11105,11105,ZCTA5 11105,37438,1402
8600000US11106,11106,ZCTA5 11106,36958,1587
8600000US11109,11109,ZCTA5 11109,3272,340
8600000US11201,11201,ZCTA5 11201,52242,1606
8600000US11203,11203,ZCTA5 11203,80202,2198
8600000US11204,11204,ZCTA5 11204,80341,2286
8600000US11205,11205,ZCTA5 11205,40125,1523
8600000US11206,11206,ZCTA5 11206,80086,2311
8600000US11207,11207,ZCTA5 11207,92054,2517
8600000US11208,11208,ZCTA5 11208,93998,2280
8600000US11209,11209,ZCTA5 11209,72434,2216
8600000US11210,11210,ZCTA5 11210,64041,1885
8600000US11211,11211,ZCTA5 11211,90510,2479
8600000US11212,11212,ZCTA5 11212,81267,2256
8600000US11213,11213,ZCTA5 11213,61495,1554
8600000US11214,11214,ZCTA5 11214,81428,1991
8600000US11215,11215,ZCTA5 11215,67195,1603
8600000US11216,11216,ZCTA5 11216,53662,2022
8600000US11217,11217,ZCTA5 11217,38398,1408
8600000US11218,11218,ZCTA5 11218,74571,2087
8600000US11219,11219,ZCTA5 11219,95069,2709
8600000US11220,11220,ZCTA5 11220,100476,2570
8600000US11221,11221,ZCTA5 11221,80254,2434
8600000US11222,11222,ZCTA5 11222,33718,1296
8600000US11223,11223,ZCTA5 11223,74700,1945
8600000US11224,11224,ZCTA5 11224,44047,1380
8600000US11225,11225,ZCTA5 11225,60179,2244
8600000US11226,11226,ZCTA5 11226,99285,2944
8600000US11228,11228,ZCTA5 11228,43396,1387
8600000US11229,11229,ZCTA5 11229,79268,2010
8600000US11230,11230,ZCTA5 11230,84707,2221
8600000US11231,11231,ZCTA5 11231,34393,1449
8600000US11232,11232,ZCTA5 11232,28703,1305
8600000US11233,11233,ZCTA5 11233,67661,1733
8600000US11234,11234,ZCTA5 11234,95390,2441
8600000US11235,11235,ZCTA5 11235,72447,2076
8600000US11236,11236,ZCTA5 11236,97084,2489
8600000US11237,11237,ZCTA5 11237,53031,1798
8600000US11238,11238,ZCTA5 11238,52033,1554
8600000US11239,11239,ZCTA5 11239,12850,787
8600000US11351,11351,ZCTA5 11351,0,12
8600000US11354,11354,ZCTA5 11354,55543,1989
8600000US11355,11355,ZCTA5 11355,83938,2261
8600000US11356,11356,ZCTA5 11356,22947,1370
8600000US11357,11357,ZCTA5 11357,40705,1562
8600000US11358,11358,ZCTA5 11358,39143,1541
8600000US11359,11359,ZCTA5 11359,0,12
8600000US11360,11360,ZCTA5 11360,20688,1307
8600000US11361,11361,ZCTA5 11361,29197,1035
8600000US11362,11362,ZCTA5 11362,18220,866
8600000US11363,11363,ZCTA5 11363,7442,528
8600000US11364,11364,ZCTA5 11364,35106,1202
8600000US11365,11365,ZCTA5 11365,41520,1623
8600000US11366,11366,ZCTA5 11366,13593,719
8600000US11367,11367,ZCTA5 11367,39424,1859
8600000US11368,11368,ZCTA5 11368,104486,3230
8600000US11369,11369,ZCTA5 11369,40160,1777
8600000US11370,11370,ZCTA5 11370,37755,1712
8600000US11371,11371,ZCTA5 11371,0,12
8600000US11372,11372,ZCTA5 11372,62857,2046
8600000US11373,11373,ZCTA5 11373,97430,2966
8600000US11374,11374,ZCTA5 11374,42484,1545
8600000US11375,11375,ZCTA5 11375,69745,1804
8600000US11377,11377,ZCTA5 11377,87284,2808
8600000US11378,11378,ZCTA5 11378,32187,1324
8600000US11379,11379,ZCTA5 11379,35680,1266
8600000US11385,11385,ZCTA5 11385,99508,2450
8600000US11411,11411,ZCTA5 11411,19357,806
8600000US11412,11412,ZCTA5 11412,36660,1313
8600000US11413,11413,ZCTA5 11413,39291,1560
8600000US11414,11414,ZCTA5 11414,28769,1092
8600000US11415,11415,ZCTA5 11415,19464,1059
8600000US11416,11416,ZCTA5 11416,24977,1158
8600000US11417,11417,ZCTA5 11417,30325,1328
8600000US11418,11418,ZCTA5 11418,36821,1708
8600000US11419,11419,ZCTA5 11419,48119,1773
8600000US11420,11420,ZCTA5 11420,48226,1538
8600000US11421,11421,ZCTA5 11421,41872,1373
8600000US11422,11422,ZCTA5 11422,33116,1657
8600000US11423,11423,ZCTA5 11423,31425,1310
8600000US11424,11424,ZCTA5 11424,0,12
8600000US11425,11425,ZCTA5 11425,0,12
8600000US11426,11426,ZCTA5 11426,18847,1080
8600000US11427,11427,ZCTA5 11427,24601,1089
8600000US11428,11428,ZCTA5 11428,19784,938
8600000US11429,11429,ZCTA5 11429,28571,1420
8600000US11430,11430,ZCTA5 11430,101,108
8600000US11432,11432,ZCTA5 11432,58705,1803
8600000US11433,11433,ZCTA5 11433,30851,1578
8600000US11434,11434,ZCTA5 11434,61853,2151
8600000US11435,11435,ZCTA5 11435,52288,1884
8600000US11436,11436,ZCTA5 11436,17316,1013
8600000US11451,11451,ZCTA5 11451,0,12
8600000US11501,11501,ZCTA5 11501,18982,168
8600000US11507,11507,ZCTA5 11507,7215,644
8600000US11509,11509,ZCTA5 11509,2159,276
8600000US11510,11510,ZCTA5 11510,33152,981
8600000US11514,11514,ZCTA5 11514,5332,354
8600000US11516,11516,ZCTA5 11516,7486,494
8600000US11518,11518,ZCTA5 11518,10307,589
8600000US11520,11520,ZCTA5 11520,43246,170
8600000US11530,11530,ZCTA5 11530,27982,506
8600000US11542,11542,ZCTA5 11542,27530,236
8600000US11545,11545,ZCTA5 11545,13070,520
8600000US11547,11547,ZCTA5 11547,655,217
8600000US11548,11548,ZCTA5 11548,2347,370
8600000US11549,11549,ZCTA5 11549,2567,347
8600000US11550,11550,ZCTA5 11550,56347,344
8600000US11552,11552,ZCTA5 11552,22872,996
8600000US11553,11553,ZCTA5 11553,26430,1047
8600000US11554,11554,ZCTA5 11554,38126,1339
8600000US11556,11556,ZCTA5 11556,0,12
8600000US11557,11557,ZCTA5 11557,7214,721
8600000US11558,11558,ZCTA5 11558,8456,309
8600000US11559,11559,ZCTA5 11559,8020,397
8600000US11560,11560,ZCTA5 11560,6628,419
8600000US11561,11561,ZCTA5 11561,37881,382
8600000US11563,11563,ZCTA5 11563,22953,634
8600000US11565,11565,ZCTA5 11565,8779,249
8600000US11566,11566,ZCTA5 11566,33980,807
8600000US11568,11568,ZCTA5 11568,3858,180
8600000US11569,11569,ZCTA5 11569,1225,254
8600000US11570,11570,ZCTA5 11570,26870,657
8600000US11572,11572,ZCTA5 11572,29540,803
8600000US11575,11575,ZCTA5 11575,16408,976
8600000US11576,11576,ZCTA5 11576,12060,686
8600000US11577,11577,ZCTA5 11577,12511,703
8600000US11579,11579,ZCTA5 11579,5265,361
8600000US11580,11580,ZCTA5 11580,40500,1067
8600000US11581,11581,ZCTA5 11581,20553,799
8600000US11590,11590,ZCTA5 11590,44977,1285
8600000US11596,11596,ZCTA5 11596,10517,253
8600000US11598,11598,ZCTA5 11598,12972,770
8600000US11691,11691,ZCTA5 11691,61442,2652
8600000US11692,11692,ZCTA5 11692,16870,1031
8600000US11693,11693,ZCTA5 11693,11415,737
8600000US11694,11694,ZCTA5 11694,21281,1142
8600000US11697,11697,ZCTA5 11697,4344,362
8600000US11701,11701,ZCTA5 11701,26349,1256
8600000US11702,11702,ZCTA5 11702,15255,500
8600000US11703,11703,ZCTA5 11703,16075,772
8600000US11704,11704,ZCTA5 11704,40968,972
8600000US11705,11705,ZCTA5 11705,7859,404
8600000US11706,11706,ZCTA5 11706,66314,1990
8600000US11709,11709,ZCTA5 11709,6690,21
8600000US11710,11710,ZCTA5 11710,34467,792
8600000US11713,11713,ZCTA5 11713,9648,793
8600000US11714,11714,ZCTA5 11714,23447,1047
8600000US11715,11715,ZCTA5 11715,4417,349
8600000US11716,11716,ZCTA5 11716,10953,584
8600000US11717,11717,ZCTA5 11717,57011,1640
8600000US11718,11718,ZCTA5 11718,3122,38
8600000US11719,11719,ZCTA5 11719,2940,556
8600000US11720,11720,ZCTA5 11720,29603,1239
8600000US11721,11721,ZCTA5 11721,6503,438
8600000US11722,11722,ZCTA5 11722,38140,1793
8600000US11724,11724,ZCTA5 11724,2616,390
8600000US11725,11725,ZCTA5 11725,29199,694
8600000US11726,11726,ZCTA5 11726,19600,1263
8600000US11727,11727,ZCTA5 11727,28126,1090
8600000US11729,11729,ZCTA5 11729,28149,1073
8600000US11730,11730,ZCTA5 11730,14126,653
8600000US11731,11731,ZCTA5 11731,29959,731
8600000US11732,11732,ZCTA5 11732,3443,329
8600000US11733,11733,ZCTA5 11733,18236,828
8600000US11735,11735,ZCTA5 11735,32221,741
8600000US11738,11738,ZCTA5 11738,18559,1007
8600000US11739,11739,ZCTA5 11739,1473,213
8600000US11740,11740,ZCTA5 11740,9478,588
8600000US11741,11741,ZCTA5 11741,27747,928
8600000US11742,11742,ZCTA5 11742,12979,765
8600000US11743,11743,ZCTA5 11743,42887,1238
8600000US11746,11746,ZCTA5 11746,67290,1259
8600000US11747,11747,ZCTA5 11747,19806,832
8600000US11749,11749,ZCTA5 11749,3406,138
