GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
8600000US13754,13754,ZCTA5 13754,3708,344
8600000US13755,13755,ZCTA5 13755,1621,290
8600000US13756,13756,ZCTA5 13756,516,195
8600000US13757,13757,ZCTA5 13757,980,199
8600000US13760,13760,ZCTA5 13760,44489,644
8600000US13774,13774,ZCTA5 13774,275,181
8600000US13775,13775,ZCTA5 13775,1710,298
8600000US13776,13776,ZCTA5 13776,499,104
8600000US13777,13777,ZCTA5 13777,644,195
8600000US13778,13778,ZCTA5 13778,6056,238
8600000US13780,13780,ZCTA5 13780,1044,235
8600000US13782,13782,ZCTA5 13782,675,116
8600000US13783,13783,ZCTA5 13783,2169,304
8600000US13784,13784,ZCTA5 13784,154,76
8600000US13786,13786,ZCTA5 13786,514,210
8600000US13787,13787,ZCTA5 13787,3617,520
8600000US13788,13788,ZCTA5 13788,983,223
8600000US13790,13790,ZCTA5 13790,18610,501
8600000US13794,13794,ZCTA5 13794,116,85
8600000US13795,13795,ZCTA5 13795,3861,420
8600000US13796,13796,ZCTA5 13796,1251,237
8600000US13797,13797,ZCTA5 13797,2199,250
8600000US13801,13801,ZCTA5 13801,1277,187
8600000US13802,13802,ZCTA5 13802,590,269
8600000US13803,13803,ZCTA5 13803,4131,349
8600000US13804,13804,ZCTA5 13804,610,205
8600000US13806,13806,ZCTA5 13806,185,105
8600000US13807,13807,ZCTA5 13807,1275,211
8600000US13808,13808,ZCTA5 13808,1547,195
8600000US13809,13809,ZCTA5 13809,1715,420
8600000US13810,13810,ZCTA5 13810,1209,204
8600000US13811,13811,ZCTA5 13811,4295,212
8600000US13812,13812,ZCTA5 13812,2310,91
8600000US13813,13813,ZCTA5 13813,1089,427
8600000US13815,13815,ZCTA5 13815,14215,306
8600000US13820,13820,ZCTA5 13820,22709,620
8600000US13825,13825,ZCTA5 13825,3406,170
8600000US13826,13826,ZCTA5 13826,0,12
8600000US13827,13827,ZCTA5 13827,12167,600
8600000US13830,13830,ZCTA5 13830,4804,281
8600000US13832,13832,ZCTA5 13832,698,178
8600000US13833,13833,ZCTA5 13833,4161,419
8600000US13834,13834,ZCTA5 13834,46,46
8600000US13835,13835,ZCTA5 13835,1568,277
8600000US13838,13838,ZCTA5 13838,4277,420
8600000US13839,13839,ZCTA5 13839,1470,371
8600000US13841,13841,ZCTA5 13841,595,177
8600000US13842,13842,ZCTA5 13842,646,219
8600000US13843,13843,ZCTA5 13843,1534,226
8600000US13844,13844,ZCTA5 13844,818,185
8600000US13845,13845,ZCTA5 13845,153,144
8600000US13846,13846,ZCTA5 13846,281,125
8600000US13847,13847,ZCTA5 13847,107,77
8600000US13849,13849,ZCTA5 13849,4277,429
8600000US13850,13850,ZCTA5 13850,21926,485
8600000US13856,13856,ZCTA5 13856,6622,274
8600000US13859,13859,ZCTA5 13859,248,197
8600000US13860,13860,ZCTA5 13860,87,94
8600000US13861,13861,ZCTA5 13861,515,294
8600000US13862,13862,ZCTA5 13862,4284,307
8600000US13863,13863,ZCTA5 13863,759,170
8600000US13864,13864,ZCTA5 13864,1059,319
8600000US13865,13865,ZCTA5 13865,6465,223
8600000US13901,13901,ZCTA5 13901,18625,736
8600000US13902,13902,ZCTA5 13902,6158,481
8600000US13903,13903,ZCTA5 13903,19376,637
8600000US13904,13904,ZCTA5 13904,9288,711
8600000US13905,13905,ZCTA5 13905,28342,1008
8600000US14001,14001,ZCTA5 14001,9860,456
8600000US14004,14004,ZCTA5 14004,12132,477
8600000US14005,14005,ZCTA5 14005,2225,196
8600000US14006,14006,ZCTA5 14006,9413,522
8600000US14008,14008,ZCTA5 14008,1325,242
8600000US14009,14009,ZCTA5 14009,5654,274
8600000US14011,14011,ZCTA5 14011,10102,238
8600000US14012,14012,ZCTA5 14012,2266,213
8600000US14013,14013,ZCTA5 14013,1816,193
8600000US14020,14020,ZCTA5 14020,23302,281
8600000US14024,14024,ZCTA5 14024,1767,193
8600000US14025,14025,ZCTA5 14025,3331,450
8600000US14026,14026,ZCTA5 14026,717,189
8600000US14028,14028,ZCTA5 14028,1549,313
8600000US14030,14030,ZCTA5 14030,1647,273
8600000US14031,14031,ZCTA5 14031,9807,536
8600000US14032,14032,ZCTA5 14032,7235,469
8600000US14033,14033,ZCTA5 14033,2063,361
8600000US14034,14034,ZCTA5 14034,2967,282
8600000US14035,14035,ZCTA5 14035,187,226
8600000US14036,14036,ZCTA5 14036,5117,287
8600000US14037,14037,ZCTA5 14037,910,175
8600000US14039,14039,ZCTA5 14039,101,45
8600000US14040,14040,ZCTA5 14040,2156,213
8600000US14041,14041,ZCTA5 14041,338,158
8600000US14042,14042,ZCTA5 14042,3915,295
8600000US14043,14043,ZCTA5 14043,24425,706
8600000US14047,14047,ZCTA5 14047,6847,496
8600000US14048,14048,ZCTA5 14048,15072,369
8600000US14051,14051,ZCTA5 14051,20065,862
8600000US14052,14052,ZCTA5 14052,17818,764
8600000US14054,14054,ZCTA5 14054,1340,187
8600000US14055,14055,ZCTA5 14055,1653,231
8600000US14057,14057,ZCTA5 14057,8018,239
8600000US14058,14058,ZCTA5 14058,2249,236
8600000US14059,14059,ZCTA5 14059,9184,492
8600000US14060,14060,ZCTA5 14060,631,123
8600000US14061,14061,ZCTA5 14061,271,87
8600000US14062,14062,ZCTA5 14062,3222,285
8600000US14063,14063,ZCTA5 14063,14678,350
8600000US14065,14065,ZCTA5 14065,1823,264
8600000US14066,14066,ZCTA5 14066,1338,203
8600000US14067,14067,ZCTA5 14067,5038,502
8600000US14068,14068,ZCTA5 14068,7363,630
8600000US14069,14069,ZCTA5 14069,672,160
8600000US14070,14070,ZCTA5 14070,6629,511
8600000US14072,14072,ZCTA5 14072,20324,26
8600000US14075,14075,ZCTA5 14075,42670,700
8600000US14080,14080,ZCTA5 14080,4671,279
8600000US14081,14081,ZCTA5 14081,3061,324
8600000US14082,14082,ZCTA5 14082,325,94
8600000US14085,14085,ZCTA5 14085,7025,518
8600000US14086,14086,ZCTA5 14086,31685,567
8600000US14091,14091,ZCTA5 14091,1286,261
8600000US14092,14092,ZCTA5 14092,11388,490
8600000US14094,14094,ZCTA5 14094,51069,730
8600000US14098,14098,ZCTA5 14098,3099,247
8600000US14101,14101,ZCTA5 14101,2193,362
8600000US14102,14102,ZCTA5 14102,1417,314
8600000US14103,14103,ZCTA5 14103,11087,287
8600000US14105,14105,ZCTA5 14105,4489,414
8600000US14108,14108,ZCTA5 14108,5464,483
8600000US14109,14109,ZCTA5 14109,851,243
8600000US14111,14111,ZCTA5 14111,3291,246
8600000US14112,14112,ZCTA5 14112,11,20
8600000US14113,14113,ZCTA5 14113,614,145
8600000US14120,14120,ZCTA5 14120,44200,732
8600000US14125,14125,ZCTA5 14125,3855,141
8600000US14126,14126,ZCTA5 14126,726,254
8600000US14127,14127,ZCTA5 14127,29661,428
8600000US14129,14129,ZCTA5 14129,1542,212
8600000US14130,14130,ZCTA5 14130,277,111
8600000US14131,14131,ZCTA5 14131,4903,484
8600000US14132,14132,ZCTA5 14132,6585,566
8600000US14134,14134,ZCTA5 14134,65,51
8600000US14135,14135,ZCTA5 14135,119,79
8600000US14136,14136,ZCTA5 14136,5054,318
8600000US14138,14138,ZCTA5 14138,2199,268
8600000US14139,14139,ZCTA5 14139,1914,238
8600000US14141,14141,ZCTA5 14141,7737,287
8600000US14143,14143,ZCTA5 14143,1063,194
8600000US14145,14145,ZCTA5 14145,1501,194
8600000US14150,14150,ZCTA5 14150,42258,654
8600000US14167,14167,ZCTA5 14167,1678,169
8600000US14168,14168,ZCTA5 14168,91,84
8600000US14169,14169,ZCTA5 14169,368,146
8600000US14170,14170,ZCTA5 14170,2405,366
8600000US14171,14171,ZCTA5 14171,1837,278
8600000US14172,14172,ZCTA5 14172,3277,314
8600000US14173,14173,ZCTA5 14173,219,126
8600000US14174,14174,ZCTA5 14174,5735,415
8600000US14201,14201,ZCTA5 14201,13371,1089
8600000US14202,14202,ZCTA5 14202,3673,352
8600000US14203,14203,ZCTA5 14203,1216,258
8600000US14204,14204,ZCTA5 14204,9202,712
8600000US14206,14206,ZCTA5 14206,22248,1187
8600000US14207,14207,ZCTA5 14207,22694,1280
8600000US14208,14208,ZCTA5 14208,11258,944
8600000US14209,14209,ZCTA5 14209,8071,625
8600000US14210,14210,ZCTA5 14210,13318,1009
8600000US14211,14211,ZCTA5 14211,21906,1109
8600000US14212,14212,ZCTA5 14212,11078,931
8600000US14213,14213,ZCTA5 14213,23220,1334
8600000US14214,14214,ZCTA5 14214,19625,1182
8600000US14215,14215,ZCTA5 14215,40084,1456
8600000US14216,14216,ZCTA5 14216,23066,1102
8600000US14217,14217,ZCTA5 14217,23048,411
8600000US14218,14218,ZCTA5 14218,18953,361
8600000US14219,14219,ZCTA5 14219,11015,530
8600000US14220,14220,ZCTA5 14220,24299,931
8600000US14221,14221,ZCTA5 14221,52863,1155
8600000US14222,14222,ZCTA5 14222,15605,1019
8600000US14223,14223,ZCTA5 14223,22790,686
8600000US14224,14224,ZCTA5 14224,39939,611
8600000US14225,14225,ZCTA5 14225,32751,780
8600000US14226,14226,ZCTA5 14226,29514,926
8600000US14227,14227,ZCTA5 14227,22821,750
8600000US14228,14228,ZCTA5 14228,20774,757
8600000US14261,14261,ZCTA5 14261,5492,654
8600000US14301,14301,ZCTA5 14301,12985,833
8600000US14302,14302,ZCTA5 14302,75,50
8600000US14303,14303,ZCTA5 14303,5790,574
8600000US14304,14304,ZCTA5 14304,30128,960
8600000US14305,14305,ZCTA5 14305,17411,870
8600000US14411,14411,ZCTA5 14411,14525,311
8600000US14414,14414,ZCTA5 14414,7119,173
8600000US14415,14415,ZCTA5 14415,133,113
8600000US14416,14416,ZCTA5 14416,3607,139
8600000US14418,14418,ZCTA5 14418,1165,254
8600000US14420,14420,ZCTA5 14420,20526,330
8600000US14422,14422,ZCTA5 14422,2425,295
8600000US14423,14423,ZCTA5 14423,4739,235
8600000US14424,14424,ZCTA5 14424,26440,562
8600000US14425,14425,ZCTA5 14425,10818,248
8600000US14427,14427,ZCTA5 14427,2114,192
8600000US14428,14428,ZCTA5 14428,8511,482
8600000US14432,14432,ZCTA5 14432,5813,571
8600000US14433,14433,ZCTA5 14433,4219,359
8600000US14435,14435,ZCTA5 14435,2956,327
8600000US14437,14437,ZCTA5 14437,11380,352
8600000US14441,14441,ZCTA5 14441,335,132
8600000US14445,14445,ZCTA5 14445,8008,402
8600000US14450,14450,ZCTA5 14450,40922,780
8600000US14454,14454,ZCTA5 14454,11050,105
8600000US14456,14456,ZCTA5 14456,20177,497
8600000US14462,14462,ZCTA5 14462,555,141
8600000US14464,14464,ZCTA5 14464,7087,344
8600000US14466,14466,ZCTA5 14466,1677,426
8600000US14467,14467,ZCTA5 14467,9485,532
8600000US14468,14468,ZCTA5 14468,17785,655
8600000US14469,14469,ZCTA5 14469,5955,303
8600000US14470,14470,ZCTA5 14470,7937,264
8600000US14471,14471,ZCTA5 14471,2680,345
8600000US14472,14472,ZCTA5 14472,8468,508
8600000US14475,14475,ZCTA5 14475,243,87
8600000US14476,14476,ZCTA5 14476,2257,209
8600000US14477,14477,ZCTA5 14477,2024,273
8600000US14478,14478,ZCTA5 14478,1528,216
8600000US14479,14479,ZCTA5 14479,316,130
8600000US14480,14480,ZCTA5 14480,831,370
8600000US14481,14481,ZCTA5 14481,1878,289
8600000US14482,14482,ZCTA5 14482,8305,180
8600000US14485,14485,ZCTA5 14485,4345,319
8600000US14486,14486,ZCTA5 14486,288,170
8600000US14487,14487,ZCTA5 14487,6101,540
8600000US14489,14489,ZCTA5 14489,7512,399
8600000US14502,14502,ZCTA5 14502,10576,490
8600000US14504,14504,ZCTA5 14504,1557,205
8600000US14505,14505,ZCTA5 14505,5376,285
8600000US14506,14506,ZCTA5 14506,1457,368
8600000US14507,14507,ZCTA5 14507,1215,159
8600000US14510,14510,ZCTA5 14510,4892,209
8600000US14511,14511,ZCTA5 14511,407,118
8600000US14512,14512,ZCTA5 14512,4737,237
8600000US14513,14513,ZCTA5 14513,13829,352
8600000US14514,14514,ZCTA5 14514,6243,502
8600000US14516,14516,ZCTA5 14516,2174,266
8600000US14517,14517,ZCTA5 14517,2958,216
8600000US14519,14519,ZCTA5 14519,11490,310
8600000US14521,14521,ZCTA5 14521,2876,292
8600000US14522,14522,ZCTA5 14522,9486,415
8600000US14525,14525,ZCTA5 14525,2820,306
8600000US14526,14526,ZCTA5 14526,20146,598
8600000US14527,14527,ZCTA5 14527,13157,579
8600000US14529,14529,ZCTA5 14529,114,66
8600000US14530,14530,ZCTA5 14530,5425,136
8600000US14532,14532,ZCTA5 14532,4316,419
8600000US14533,14533,ZCTA5 14533,1978,308
8600000US14534,14534,ZCTA5 14534,32106,785
8600000US14536,14536,ZCTA5 14536,555,92
8600000US14537,14537,ZCTA5 14537,158,71
8600000US14539,14539,ZCTA5 14539,157,78
8600000US14541,14541,ZCTA5 14541,4483,282
8600000US14542,14542,ZCTA5 14542,47,32
8600000US14543,14543,ZCTA5 14543,3166,215
8600000US14544,14544,ZCTA5 14544,2364,301
8600000US14545,14545,ZCTA5 14545,201,60
8600000US14546,14546,ZCTA5 14546,4624,243
8600000US14548,14548,ZCTA5 14548,4499,535
8600000US14549,14549,ZCTA5 14549,42,54
8600000US14550,14550,ZCTA5 14550,1611,242
8600000US14551,14551,ZCTA5 14551,5720,337
8600000US14555,14555,ZCTA5 14555,1099,199
8600000US14559,14559,ZCTA5 14559,18069,586
8600000US14560,14560,ZCTA5 14560,1628,267
8600000US14561,14561,ZCTA5 14561,3578,441
8600000US14564,14564,ZCTA5 14564,14382,243
8600000US14568,14568,ZCTA5 14568,6211,385
8600000US14569,14569,ZCTA5 14569,6137,207
8600000US14571,14571,ZCTA5 14571,1231,254
8600000US14572,14572,ZCTA5 14572,5398,326
8600000US14580,14580,ZCTA5 14580,50036,447
8600000US14585,14585,ZCTA5 14585,65,20
8600000US14586,14586,ZCTA5 14586,10431,639
8600000US14588,14588,ZCTA5 14588,262,125
8600000US14589,14589,ZCTA5 14589,7694,225
8600000US14590,14590,ZCTA5 14590,5159,285
8600000US14591,14591,ZCTA5 14591,1687,179
8600000US14592,14592,ZCTA5 14592,225,183
8600000US14604,14604,ZCTA5 14604,1494,244
8600000US14605,14605,ZCTA5 14605,13524,832
8600000US14606,14606,ZCTA5 14606,30109,1164
8600000US14607,14607,ZCTA5 14607,16002,776
8600000US14608,14608,ZCTA5 14608,12390,894
8600000US14609,14609,ZCTA5 14609,42085,1425
8600000US14610,14610,ZCTA5 14610,14157,686
8600000US14611,14611,ZCTA5 14611,17403,880
8600000US14612,14612,ZCTA5 14612,35695,1201
8600000US14613,14613,ZCTA5 14613,13022,1100
8600000US14614,14614,ZCTA5 14614,1119,191
8600000US14615,14615,ZCTA5 14615,16573,1113
8600000US14616,14616,ZCTA5 14616,27969,1410
8600000US14617,14617,ZCTA5 14617,23091,567
8600000US14618,14618,ZCTA5 14618,22370,893
8600000US14619,14619,ZCTA5 14619,15078,943
8600000US14620,14620,ZCTA5 14620,25960,886
8600000US14621,14621,ZCTA5 14621,33133,1199
8600000US14622,14622,ZCTA5 14622,11808,430
8600000US14623,14623,ZCTA5 14623,26462,1113
8600000US14624,14624,ZCTA5 14624,35755,932
8600000US14625,14625,ZCTA5 14625,10563,499
8600000US14626,14626,ZCTA5 14626,29627,973
8600000US14627,14627,ZCTA5 14627,2780,279
8600000US14701,14701,ZCTA5 14701,40408,527
8600000US14706,14706,ZCTA5 14706,6359,327
8600000US14707,14707,ZCTA5 14707,274,142
8600000US14708,14708,ZCTA5 14708,311,123
8600000US14709,14709,ZCTA5 14709,1486,184
8600000US14710,14710,ZCTA5 14710,3569,295
8600000US14711,14711,ZCTA5 14711,1621,160
8600000US14712,14712,ZCTA5 14712,3522,283
8600000US14714,14714,ZCTA5 14714,555,150
8600000US14715,14715,ZCTA5 14715,2833,209
8600000US14716,14716,ZCTA5 14716,3046,235
8600000US14717,14717,ZCTA5 14717,638,117
8600000US14718,14718,ZCTA5 14718,2197,328
8600000US14719,14719,ZCTA5 14719,3638,325
8600000US14720,14720,ZCTA5 14720,758,216
8600000US14721,14721,ZCTA5 14721,145,80
8600000US14722,14722,ZCTA5 14722,309,145
8600000US14723,14723,ZCTA5 14723,1243,150
8600000US14724,14724,ZCTA5 14724,2424,239
8600000US14726,14726,ZCTA5 14726,2080,328
8600000US14727,14727,ZCTA5 14727,5335,351
8600000US14728,14728,ZCTA5 14728,949,274
8600000US14729,14729,ZCTA5 14729,960,160
8600000US14731,14731,ZCTA5 14731,1267,251
8600000US14732,14732,ZCTA5 14732,135,49
8600000US14733,14733,ZCTA5 14733,4128,355
8600000US14735,14735,ZCTA5 14735,2812,266
8600000US14736,14736,ZCTA5 14736,180,63
8600000US14737,14737,ZCTA5 14737,4085,171
8600000US14738,14738,ZCTA5 14738,3701,69
8600000US14739,14739,ZCTA5 14739,2911,286
8600000US14740,14740,ZCTA5 14740,1673,217
8600000US14741,14741,ZCTA5 14741,2226,368
8600000US14742,14742,ZCTA5 14742,253,130
8600000US14743,14743,ZCTA5 14743,1680,270
8600000US14744,14744,ZCTA5 14744,2255,214
8600000US14747,14747,ZCTA5 14747,2203,213
8600000US14748,14748,ZCTA5 14748,1011,273
8600000US14750,14750,ZCTA5 14750,4358,210
8600000US14752,14752,ZCTA5 14752,181,103
8600000US14753,14753,ZCTA5 14753,1009,141
8600000US14754,14754,ZCTA5 14754,637,113
8600000US14755,14755,ZCTA5 14755,3056,238
8600000US14756,14756,ZCTA5 14756,100,152
8600000US14757,14757,ZCTA5 14757,3441,284
8600000US14760,14760,ZCTA5 14760,18439,303
8600000US14767,14767,ZCTA5 14767,2022,217
8600000US14769,14769,ZCTA5 14769,983,189
8600000US14770,14770,ZCTA5 14770,2972,241
8600000US14772,14772,ZCTA5 14772,4093,242
8600000US14774,14774,ZCTA5 14774,267,96
8600000US14775,14775,ZCTA5 14775,2316,291
8600000US14777,14777,ZCTA5 14777,622,142
8600000US14778,14778,ZCTA5 14778,1487,280
8600000US14779,14779,ZCTA5 14779,6691,112
8600000US14781,14781,ZCTA5 14781,2204,301
8600000US14782,14782,ZCTA5 14782,2826,333
8600000US14783,14783,ZCTA5 14783,329,94
8600000US14784,14784,ZCTA5 14784,824,202
8600000US14787,14787,ZCTA5 14787,5137,290
8600000US14788,14788,ZCTA5 14788,146,88
8600000US14801,14801,ZCTA5 14801,5452,236
8600000US14802,14802,ZCTA5 14802,4410,217
8600000US14803,14803,ZCTA5 14803,871,192
8600000US14804,14804,ZCTA5 14804,1645,194
8600000US14805,14805,ZCTA5 14805,948,129
8600000US14806,14806,ZCTA5 14806,2200,244
8600000US14807,14807,ZCTA5 14807,2884,263
8600000US14808,14808,ZCTA5 14808,473,114
8600000US14809,14809,ZCTA5 14809,2314,236
8600000US14810,14810,ZCTA5 14810,12418,362
8600000US14812,14812,ZCTA5 14812,3596,275
8600000US14813,14813,ZCTA5 14813,2577,253
8600000US14814,14814,ZCTA5 14814,2287,354
8600000US14815,14815,ZCTA5 14815,956,179
8600000US14816,14816,ZCTA5 14816,616,338
8600000US14817,14817,ZCTA5 14817,2273,240
8600000US14818,14818,ZCTA5 14818,1834,447
8600000US14819,14819,ZCTA5 14819,944,196
8600000US14820,14820,ZCTA5 14820,689,105
8600000US14821,14821,ZCTA5 14821,3265,292
8600000US14822,14822,ZCTA5 14822,1224,173
8600000US14823,14823,ZCTA5 14823,3704,191
8600000US14824,14824,ZCTA5 14824,761,177
8600000US14825,14825,ZCTA5 14825,1093,194
8600000US14826,14826,ZCTA5 14826,2168,180
8600000US14827,14827,ZCTA5 14827,37,44
8600000US14830,14830,ZCTA5 14830,19636,362
8600000US14836,14836,ZCTA5 14836,1067,183
8600000US14837,14837,ZCTA5 14837,5425,355
8600000US14838,14838,ZCTA5 14838,1924,440
8600000US14839,14839,ZCTA5 14839,771,162
8600000US14840,14840,ZCTA5 14840,3135,259
8600000US14841,14841,ZCTA5 14841,1012,279
8600000US14842,14842,ZCTA5 14842,956,292
8600000US14843,14843,ZCTA5 14843,13065,293
8600000US14845,14845,ZCTA5 14845,20350,689
8600000US14846,14846,ZCTA5 14846,741,142
8600000US14847,14847,ZCTA5 14847,2339,240
8600000US14850,14850,ZCTA5 14850,64394,875
8600000US14853,14853,ZCTA5 14853,2769,418
8600000US14854,14854,ZCTA5 14854,0,12
8600000US14855,14855,ZCTA5 14855,810,176
8600000US14856,14856,ZCTA5 14856,129,85
8600000US14858,14858,ZCTA5 14858,1863,288
8600000US14859,14859,ZCTA5 14859,974,186
8600000US14860,14860,ZCTA5 14860,1214,183
8600000US14861,14861,ZCTA5 14861,1263,186
8600000US14864,14864,ZCTA5 14864,1260,265
8600000US14865,14865,ZCTA5 14865,2643,274
8600000US14867,14867,ZCTA5 14867,5619,211
8600000US14869,14869,ZCTA5 14869,1396,205
8600000US14870,14870,ZCTA5 14870,10131,296
8600000US14871,14871,ZCTA5 14871,5278,465
8600000US14872,14872,ZCTA5 14872,775,259
8600000US14873,14873,ZCTA5 14873,2457,320
8600000US14874,14874,ZCTA5 14874,283,98
8600000US14877,14877,ZCTA5 14877,467,100
8600000US14878,14878,ZCTA5 14878,834,252
8600000US14879,14879,ZCTA5 14879,2165,251
8600000US14880,14880,ZCTA5 14880,1579,177
8600000US14881,14881,ZCTA5 14881,100,72
8600000US14882,14882,ZCTA5 14882,3919,436
8600000US14883,14883,ZCTA5 14883,4355,324
8600000US14884,14884,ZCTA5 14884,223,65
8600000US14885,14885,ZCTA5 14885,1091,229
8600000US14886,14886,ZCTA5 14886,6722,492
8600000US14889,14889,ZCTA5 14889,1508,194
8600000US14891,14891,ZCTA5 14891,4448,246
8600000US14892,14892,ZCTA5 14892,7960,342
8600000US14893,14893,ZCTA5 14893,6,8
8600000US14894,14894,ZCTA5 14894,1477,187
8600000US14895,14895,ZCTA5 14895,9591,201
8600000US14897,14897,ZCTA5 14897,939,146
8600000US14898,14898,ZCTA5 14898,2120,328
8600000US14901,14901,ZCTA5 14901,16658,886
8600000US14903,14903,ZCTA5 14903,6927,380
8600000US14904,14904,ZCTA5 14904,15806,722
8600000US14905,14905,ZCTA5 14905,9897,778
